GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,HOME_TEAM_WINS
2006-11-21,20600152,Cavaliers,Grizzlies,2006,97,0.5,0.875,0.429,27,31,1
2006-11-21,20600153,Pacers,Bucks,2006,93,0.443,0.727,0.292,25,47,1
2006-11-21,20600155,Mavericks,Wizards,2006,107,0.398,0.882,0.412,23,57,1
2006-11-21,20600156,Nuggets,Bulls,2006,113,0.461,0.75,0.292,25,51,1
2006-11-21,20600157,Lakers,Clippers,2006,105,0.371,0.674,0.4,17,51,1
2006-11-20,20600144,Hornets,Mavericks,2006,85,0.458,0.75,0.091,21,37,0
2006-11-20,20600145,Knicks,Rockets,2006,90,0.372,0.88,0.25,16,43,0
2006-11-20,20600146,Grizzlies,Magic,2006,95,0.451,0.762,0.5,19,37,1
2006-11-20,20600147,Jazz,Raptors,2006,101,0.469,0.645,0.385,17,51,1
2006-11-20,20600148,Trail Blazers,Spurs,2006,98,0.5,0.9,0.286,18,35,0
2006-11-20,20600149,Thunder,Nets,2006,99,0.427,0.735,0.417,20,33,1
2006-11-20,20600150,Warriors,Suns,2006,110,0.516,0.571,0.4,20,50,0
2006-11-19,20600142,Lakers,Bulls,2006,82,0.4,0.69,0.375,14,51,1
2006-11-19,20600143,Kings,Spurs,2006,99,0.466,0.844,0.364,10,38,0
2006-11-18,20600129,Wizards,Cavaliers,2006,111,0.476,0.793,0.444,19,41,1
2006-11-18,20600130,Hawks,Heat,2006,88,0.371,0.633,0.125,14,49,0
2006-11-18,20600131,Magic,Hornets,2006,97,0.462,0.741,0.5,21,47,1
2006-11-18,20600132,Nets,Trail Blazers,2006,68,0.333,0.625,0.167,17,43,0
2006-11-18,20600133,Knicks,Celtics,2006,118,0.395,0.84,0.381,19,46,0
2006-11-18,20600134,Pistons,Rockets,2006,104,0.464,0.826,0.333,25,43,1
2006-11-18,20600135,Timberwolves,Pelicans,2006,96,0.412,0.778,0.357,25,50,0
2006-11-18,20600136,Bucks,Pacers,2006,100,0.462,0.759,0.462,21,44,0
2006-11-18,20600137,Mavericks,Grizzlies,2006,89,0.463,0.75,0.529,22,48,1
2006-11-18,20600138,Nuggets,Raptors,2006,117,0.451,0.828,0.407,24,58,1
2006-11-18,20600139,Jazz,Suns,2006,120,0.5,0.848,0.154,24,45,1
2006-11-18,20600140,Clippers,76ers,2006,103,0.467,0.825,0,23,49,1
2006-11-18,20600141,Warriors,Thunder,2006,107,0.5,0.75,0.214,26,48,1
2006-11-17,20600119,Pacers,Nets,2006,91,0.437,0.6,0.286,21,42,0
2006-11-17,20600120,Celtics,Trail Blazers,2006,118,0.513,0.778,0.6,23,38,1
2006-11-17,20600121,Heat,Knicks,2006,76,0.363,0.727,0.143,13,40,0
2006-11-17,20600122,Cavaliers,Timberwolves,2006,92,0.438,0.767,0.357,16,45,1
2006-11-17,20600123,Pistons,Wizards,2006,100,0.432,0.762,0.5,22,40,1
2006-11-17,20600124,Grizzlies,Mavericks,2006,103,0.507,0.765,0.2,18,38,0
2006-11-17,20600125,Spurs,Bulls,2006,100,0.514,0.789,0.44,30,40,1
2006-11-17,20600126,Suns,76ers,2006,106,0.466,0.739,0.35,21,46,1
2006-11-17,20600127,Lakers,Raptors,2006,107,0.548,0.706,0.273,24,43,1
2006-11-17,20600128,Thunder,Jazz,2006,109,0.536,0.806,0.353,22,27,0
2006-11-16,20600118,Warriors,Kings,2006,117,0.577,0.679,0.4,29,39,1
2006-11-16,20600117,Rockets,Bulls,2006,101,0.436,0.821,0.333,21,48,1
2006-11-15,20600108,Magic,Nuggets,2006,108,0.5,0.75,0.625,16,43,1
2006-11-15,20600109,Cavaliers,Trail Blazers,2006,100,0.486,0.778,0.211,16,38,1
2006-11-15,20600110,Celtics,Pacers,2006,114,0.5,0.696,0.615,24,53,1
2006-11-15,20600111,Nets,Bucks,2006,100,0.552,0.769,0.4,28,45,1
2006-11-15,20600112,Knicks,Wizards,2006,102,0.446,0.679,0.36,23,52,1
2006-11-15,20600113,Pistons,Pelicans,2006,99,0.521,0.654,0.333,20,35,0
2006-11-15,20600114,Spurs,Hornets,2006,92,0.375,0.818,0.118,21,63,0
2006-11-15,20600115,Kings,Grizzlies,2006,115,0.5,0.696,0.55,25,37,1
2006-11-15,20600116,Thunder,76ers,2006,90,0.417,0.652,0.238,14,45,0
2006-11-14,20600100,Hawks,Bucks,2006,101,0.475,0.773,0.348,15,45,0
2006-11-14,20600101,Heat,Nuggets,2006,105,0.442,0.821,0.467,20,39,0
2006-11-14,20600102,Pelicans,Hornets,2006,94,0.407,0.654,0.438,15,44,1
2006-11-14,20600103,Timberwolves,Trail Blazers,2006,101,0.487,0.733,0.375,27,50,1
2006-11-14,20600104,Rockets,Spurs,2006,84,0.381,0.556,0.435,16,36,0
2006-11-14,20600105,Mavericks,Bulls,2006,111,0.5,1,0.304,20,46,1
2006-11-14,20600106,Jazz,Clippers,2006,112,0.512,0.735,0.273,25,40,1
2006-11-14,20600107,Warriors,Raptors,2006,110,0.433,0.652,0.355,27,42,1
2006-11-13,20600097,Celtics,Magic,2006,89,0.383,0.714,0.5,22,34,0
2006-11-13,20600098,Nets,Thunder,2006,113,0.506,0.852,0.421,27,34,0
2006-11-13,20600099,Knicks,Cavaliers,2006,96,0.488,0.778,0.25,18,38,0
2006-11-12,20600090,Clippers,Pelicans,2006,92,0.416,0.88,0.4,19,35,1
2006-11-12,20600091,Wizards,Nets,2006,93,0.351,0.741,0.259,18,54,0
2006-11-12,20600092,Hornets,Nuggets,2006,101,0.476,0.7,0.133,24,49,0
2006-11-12,20600093,Heat,Rockets,2006,72,0.394,0.571,0.235,13,39,0
2006-11-12,20600094,Kings,Raptors,2006,107,0.487,0.871,0.273,21,44,1
2006-11-12,20600095,Trail Blazers,Mavericks,2006,96,0.461,0.955,0.333,17,30,0
2006-11-12,20600096,Lakers,Grizzlies,2006,91,0.45,0.789,0.25,26,42,1
2006-11-11,20600082,Hawks,Thunder,2006,112,0.488,0.636,0.321,24,47,0
2006-11-11,20600083,Cavaliers,Celtics,2006,94,0.408,0.692,0.263,16,42,1
2006-11-11,20600084,Spurs,Knicks,2006,100,0.507,0.553,0.294,21,46,1
2006-11-11,20600085,Timberwolves,Magic,2006,98,0.443,0.892,0.333,20,28,0
2006-11-11,20600086,Bulls,Pacers,2006,89,0.383,0.778,0.4,20,51,1
2006-11-11,20600087,Bucks,Jazz,2006,111,0.482,0.719,0.381,25,29,0
2006-11-11,20600088,Suns,Grizzlies,2006,96,0.414,0.714,0.231,27,52,1
2006-11-11,20600089,Warriors,Pistons,2006,111,0.566,0.52,0.571,33,42,1
2006-11-10,20600080,Trail Blazers,Pelicans,2006,92,0.418,0.8,0.267,11,36,1
2006-11-10,20600072,Raptors,Hawks,2006,102,0.466,0.688,0.474,27,40,0
2006-11-10,20600073,76ers,Nuggets,2006,101,0.476,0.8,0.231,24,41,0
2006-11-10,20600074,Wizards,Bucks,2006,116,0.475,0.816,0.5,24,42,1
2006-11-10,20600075,Hornets,Thunder,2006,85,0.397,0.818,0.385,20,40,0
2006-11-10,20600076,Pacers,Magic,2006,93,0.392,0.844,0.308,20,45,1
2006-11-10,20600077,Celtics,Jazz,2006,100,0.5,0.56,0.4,22,43,0
2006-11-10,20600078,Nets,Heat,2006,106,0.48,0.714,0.375,23,37,0
2006-11-10,20600079,Rockets,Knicks,2006,103,0.548,0.706,0.423,26,45,1
2006-11-10,20600081,Lakers,Pistons,2006,83,0.423,0.611,0.286,24,32,0
2006-11-09,20600069,Cavaliers,Bulls,2006,113,0.57,0.833,0.571,38,47,1
2006-11-09,20600070,Suns,Mavericks,2006,112,0.547,0.864,0.524,21,25,0
2006-11-09,20600071,Warriors,Pelicans,2006,121,0.513,0.811,0.382,30,30,1
2006-11-08,20600058,Raptors,76ers,2006,106,0.409,0.793,0.368,19,45,1
2006-11-08,20600059,Wizards,Pacers,2006,117,0.518,0.688,0.438,26,39,1
2006-11-08,20600060,Magic,Thunder,2006,88,0.54,0.609,0.375,21,36,1
2006-11-08,20600061,Celtics,Hornets,2006,110,0.453,0.806,0.412,26,43,1
2006-11-08,20600062,Nets,Jazz,2006,96,0.42,0.775,0.368,15,31,1
2006-11-08,20600063,Bucks,Rockets,2006,93,0.466,0.733,0.3,22,33,0
2006-11-08,20600064,Spurs,Suns,2006,111,0.42,0.88,0.357,26,51,1
2006-11-08,20600065,Nuggets,Knicks,2006,107,0.447,0.8,0.333,24,37,0
2006-11-08,20600066,Trail Blazers,Lakers,2006,101,0.515,0.818,0.286,13,36,1
2006-11-08,20600067,Clippers,Mavericks,2006,103,0.482,0.75,0.25,20,48,1
2006-11-08,20600068,Kings,Pistons,2006,99,0.43,0.844,0.267,19,50,1
2006-11-07,20600053,Pacers,76ers,2006,97,0.451,0.8,0.389,25,52,1
2006-11-07,20600052,Cavaliers,Hawks,2006,95,0.363,0.622,0.3,18,47,0
2006-11-07,20600054,Heat,Thunder,2006,90,0.397,0.719,0.263,16,39,1
2006-11-07,20600055,Grizzlies,Rockets,2006,80,0.4,0.824,0.3,17,33,0
2006-11-07,20600056,Pelicans,Warriors,2006,97,0.427,0.833,0.4,19,52,1
2006-11-07,20600057,Lakers,Timberwolves,2006,95,0.461,0.741,0.25,22,44,1
2006-11-06,20600051,Clippers,Trail Blazers,2006,102,0.451,0.743,0.222,25,45,1
2006-11-06,20600046,Knicks,Spurs,2006,93,0.444,0.684,0.273,12,41,0
2006-11-06,20600048,Mavericks,Warriors,2006,104,0.458,0.773,0.367,23,39,0
2006-11-06,20600047,Bulls,Bucks,2006,110,0.541,0.722,0.333,33,44,1
2006-11-06,20600050,Kings,Timberwolves,2006,93,0.453,0.792,0.316,17,40,1
2006-11-06,20600049,Jazz,Pistons,2006,103,0.482,0.75,0.5,28,41,1
2006-11-06,20600045,Magic,Wizards,2006,106,0.506,0.708,0.5,20,37,1
2006-11-05,20600040,Raptors,Spurs,2006,94,0.421,0.833,0.385,11,39,0
2006-11-05,20600041,76ers,Heat,2006,107,0.456,0.743,0.5,26,43,1
2006-11-05,20600042,Hawks,Magic,2006,95,0.425,0.857,0.429,16,39,1
2006-11-05,20600043,Pelicans,Rockets,2006,96,0.471,0.6,0.563,20,35,1
2006-11-05,20600044,Thunder,Lakers,2006,117,0.519,0.885,0.6,24,35,1
2006-11-04,20600031,Wizards,Celtics,2006,124,0.524,0.738,0.389,22,28,1
2006-11-04,20600032,Hornets,Cavaliers,2006,92,0.443,0.767,0.538,21,34,1
2006-11-04,20600033,Knicks,Pacers,2006,95,0.43,0.767,0.235,14,39,0
2006-11-04,20600034,Pistons,Grizzlies,2006,95,0.507,0.818,0.231,26,40,1
2006-11-04,20600035,Bucks,Kings,2006,104,0.528,0.826,0.529,29,42,1
2006-11-04,20600036,Rockets,Mavericks,2006,107,0.536,0.833,0.5,26,35,1
2006-11-04,20600037,Jazz,Warriors,2006,106,0.512,0.75,0.455,24,51,1
2006-11-04,20600038,Trail Blazers,Timberwolves,2006,88,0.427,0.667,0.429,21,42,1
2006-11-04,20600039,Clippers,Suns,2006,114,0.471,0.689,0.083,21,54,1
2006-11-03,20600018,Raptors,Bucks,2006,109,0.534,0.6,0.429,27,44,1
2006-11-03,20600019,Magic,76ers,2006,103,0.534,0.697,0.222,18,44,0
2006-11-03,20600020,Pacers,Pelicans,2006,91,0.4,0.833,0.269,21,34,0
2006-11-03,20600021,Celtics,Pistons,2006,88,0.453,0.75,0.417,23,44,0
2006-11-03,20600022,Hawks,Knicks,2006,102,0.476,0.645,0.286,17,38,1
2006-11-03,20600023,Heat,Nets,2006,91,0.461,0.696,0.313,17,46,1
2006-11-03,20600024,Grizzlies,Hornets,2006,96,0.356,0.857,0.455,20,48,1
2006-11-03,20600025,Spurs,Cavaliers,2006,81,0.42,0.529,0.333,16,40,0
2006-11-03,20600026,Bulls,Kings,2006,88,0.41,0.759,0.222,18,43,0
2006-11-03,20600027,Nuggets,Timberwolves,2006,109,0.506,0.704,0.333,23,36,0
2006-11-03,20600028,Suns,Jazz,2006,104,0.41,0.886,0.29,23,32,0
2006-11-03,20600029,Lakers,Thunder,2006,118,0.554,0.771,0.563,22,43,1
2006-11-03,20600030,Warriors,Trail Blazers,2006,102,0.494,0.677,0.455,21,39,1
2006-11-02,20600017,Clippers,Nuggets,2006,96,0.427,0.731,0.368,20,38,1
2006-11-02,20600016,Mavericks,Spurs,2006,91,0.432,0.625,0.313,15,39,0
2006-11-01,20600004,Hornets,Pacers,2006,99,0.474,0.656,0.4,23,46,0
2006-11-01,20600005,Magic,Bulls,2006,109,0.593,0.786,0.75,21,36,1
2006-11-01,20600003,76ers,Hawks,2006,88,0.419,0.92,0.333,19,47,1
2006-11-01,20600011,Timberwolves,Kings,2006,92,0.486,0.9,0.444,19,38,1
2006-11-01,20600014,Suns,Clippers,2006,112,0.532,0.867,0.267,21,39,1
2006-11-01,20600008,Pistons,Bucks,2006,97,0.431,0.794,0.381,19,48,0
2006-11-01,20600009,Cavaliers,Wizards,2006,97,0.474,0.5,0.421,24,50,1
2006-11-01,20600006,Celtics,Pelicans,2006,87,0.4,0.615,0.188,18,52,0
2006-11-01,20600015,Warriors,Lakers,2006,98,0.415,0.643,0.158,18,46,0
2006-11-01,20600010,Grizzlies,Knicks,2006,117,0.4,0.6,0.286,14,58,0
2006-11-01,20600012,Jazz,Rockets,2006,107,0.527,0.839,0.3,19,47,1
2006-11-01,20600013,Thunder,Trail Blazers,2006,106,0.456,0.9,0.316,23,34,0
2006-11-01,20600007,Nets,Raptors,2006,102,0.513,0.792,0.167,28,52,1
2006-10-31,20600001,Heat,Bulls,2006,66,0.385,0.591,0.176,13,29,0
2006-10-31,20600002,Lakers,Suns,2006,114,0.554,0.667,0.5,30,43,1
2006-10-27,10600118,Nets,Knicks,2006,138,0.511,0.818,0.476,34,43,1
2006-10-27,10600116,Bucks,Timberwolves,2006,76,0.31,0.318,0.291,18,30,0
2006-10-27,10600122,Hawks,Hornets,2006,105,0.478,0.783,0.231,19,38,1
2006-10-27,10600119,Bulls,Raptors,2006,108,0.494,0.667,0.267,22,47,1
2006-10-27,10600120,Spurs,Mavericks,2006,100,0.562,0.714,0.571,25,38,1
2006-10-27,10600117,Kings,Trail Blazers,2006,84,0.375,0.816,0.263,12,35,1
2006-10-27,10600121,Clippers,Nuggets,2006,86,0.297,0.806,0.231,18,47,0
2006-10-26,10600112,Bucks,Hornets,2006,124,0.45,0.75,0.37,27,50,0
2006-10-26,10600111,Magic,Rockets,2006,94,0.453,0.789,0.077,15,42,1
2006-10-26,10600113,Jazz,Pacers,2006,122,0.452,0.778,0.5,22,46,1
2006-10-26,10600114,Lakers,Nuggets,2006,108,0.32,0.375,0.25,30,31,0
2006-10-26,10600115,Thunder,Warriors,2006,111,0.419,0.808,0.125,32,52,1
2006-10-25,10600103,76ers,Nets,2006,110,0.506,0.833,0.533,31,37,1
2006-10-25,10600108,Pistons,Grizzlies,2006,82,0.405,0.556,0.308,25,23,0
2006-10-25,10600106,Celtics,Raptors,2006,102,0.487,0.759,0.5,20,44,0
2006-10-25,10600107,Cavaliers,Mavericks,2006,81,0.471,0.722,0.267,17,38,0
2006-10-25,10600104,Timberwolves,Bulls,2006,109,0.466,0.867,0.154,22,45,1
2006-10-25,10600110,Heat,Rockets,2006,71,0.422,0.565,0.2,12,32,0
2006-10-25,10600105,Thunder,Kings,2006,103,0.538,0.794,0.429,22,35,1
2006-10-25,10600109,Clippers,Trail Blazers,2006,97,0.513,0.895,0.333,24,15,1
2006-10-24,10600094,Hornets,Pacers,2006,101,0.333,0.436,0.2,24,33,1
2006-10-24,10600095,Magic,Heat,2006,82,0.375,0.686,0.333,11,40,0
2006-10-24,10600100,Pistons,Wizards,2006,101,0.486,0.727,0.438,22,45,1
2006-10-24,10600098,Nets,Celtics,2006,109,0.488,0.917,0.278,33,40,1
2006-10-24,10600099,Knicks,76ers,2006,113,0.551,0.56,0.542,28,39,1
2006-10-24,10600101,Bulls,Grizzlies,2006,87,0.414,0.893,0.4,20,47,1
2006-10-24,10600096,Nuggets,Jazz,2006,107,0.429,0.558,0.429,25,33,0
2006-10-24,10600097,Kings,Pelicans,2006,81,0.409,0.75,0.333,17,41,0
2006-10-24,10600102,Warriors,Trail Blazers,2006,108,0.537,0.591,0.389,28,39,1
2006-10-23,10600091,Hawks,Wizards,2006,105,0.5,0.69,0.409,26,36,0
2006-10-23,10600092,Suns,Thunder,2006,102,0.471,0.778,0.276,25,39,0
2006-10-23,10600093,Trail Blazers,Jazz,2006,114,0.531,0.833,0.5,16,37,1
2006-10-22,10600088,Pistons,Nuggets,2006,105,0.47,0.676,0.154,27,48,0
2006-10-22,10600086,Raptors,Cavaliers,2006,91,0.385,0.813,0.357,18,44,1
2006-10-22,10600087,Kings,Pelicans,2006,117,0.359,0.405,0.304,31,44,1
2006-10-22,10600090,Rockets,Spurs,2006,93,0.452,0.636,0.385,22,41,1
2006-10-22,10600089,Lakers,Suns,2006,94,0.31,0.4,0.307,22,53,1
2006-10-21,10600082,Cavaliers,Hawks,2006,88,0.384,0.633,0.3,21,47,0
2006-10-21,10600078,Magic,Grizzlies,2006,112,0.479,0.826,0.4,22,34,1
2006-10-21,10600081,Celtics,Knicks,2006,113,0.488,0.667,0.125,21,44,1
2006-10-21,10600079,Timberwolves,Pacers,2006,91,0.466,0.677,0.222,19,33,0
2006-10-21,10600080,Spurs,Heat,2006,103,0.479,0.839,0.368,20,47,1
2006-10-21,10600083,Bucks,Nuggets,2006,119,0.48,0.704,0.333,25,42,1
2006-10-21,10600084,Mavericks,Wizards,2006,93,0.382,0.938,0.263,20,50,1
2006-10-21,10600085,Clippers,Thunder,2006,86,0.447,0.65,0.417,22,42,1
2006-10-20,10600071,Clippers,Warriors,2006,106,0.433,0.75,0.419,25,42,0
2006-10-20,10600074,Nets,76ers,2006,102,0.537,0.667,0.375,23,36,1
2006-10-20,10600072,Grizzlies,Heat,2006,96,0.5,0.667,0.375,19,36,1
2006-10-20,10600075,Bulls,Timberwolves,2006,83,0.403,0.633,0.222,17,40,0
2006-10-20,10600073,Kings,Jazz,2006,112,0.472,0.878,0.4,21,37,1
2006-10-20,10600076,Lakers,Pelicans,2006,113,0.538,0.704,0.4,28,35,1
2006-10-20,10600077,Thunder,Trail Blazers,2006,95,0.468,0.9,0.313,21,31,0
2006-10-19,10600062,Warriors,Pelicans,2006,112,0.513,0.604,0.273,15,46,1
2006-10-19,10600065,Pacers,Hornets,2006,109,0.521,0.705,0.364,27,36,1
2006-10-19,10600064,Hawks,Magic,2006,88,0.295,0.444,0.285,19,31,0
2006-10-19,10600066,Spurs,Bulls,2006,67,0.338,1,0.333,20,34,0
2006-10-19,10600070,Mavericks,Bucks,2006,88,0.416,0.75,0.286,20,52,1
2006-10-19,10600067,Jazz,Trail Blazers,2006,104,0.513,0.75,0.429,27,49,1
2006-10-19,10600068,Suns,Kings,2006,111,0.5,0.826,0.333,30,43,1
2006-10-19,10600069,Lakers,Clippers,2006,90,0.424,0.688,0.091,18,36,0
2006-10-18,10600057,Pistons,Timberwolves,2006,112,0.339,0.42,0.294,24,39,1
2006-10-18,10600058,Nuggets,Pacers,2006,114,0.458,0.756,0.2,19,39,1
2006-10-18,10600059,Celtics,Nets,2006,94,0.458,0.774,0.286,17,43,1
2006-10-18,10600060,Cavaliers,Raptors,2006,81,0.314,0.382,0.2,19,43,0
2006-10-18,10600061,Rockets,Bucks,2006,111,0.5,0.821,0.467,25,37,1
2006-10-17,10600049,Magic,Hawks,2006,96,0.494,0.737,0.235,23,32,0
2006-10-17,10600054,Knicks,Celtics,2006,116,0.481,0.648,0.2,20,52,1
2006-10-17,10600055,Heat,Pelicans,2006,109,0.486,0.854,0.4,16,41,1
2006-10-17,10600048,Hornets,Wizards,2006,84,0.355,0.658,0.25,21,39,0
2006-10-17,10600056,Mavericks,Rockets,2006,69,0.342,0.55,0.375,14,44,0
2006-10-17,10600051,Suns,Clippers,2006,96,0.463,0.818,0.35,18,31,0
2006-10-17,10600052,Lakers,Kings,2006,91,0.283,0.457,0.19,19,37,0
2006-10-17,10600053,Trail Blazers,Warriors,2006,120,0.488,0.771,0.15,14,53,0
2006-10-16,10600045,Pacers,Timberwolves,2006,87,0.432,0.656,0.222,17,37,0
2006-10-16,10600047,Pistons,Jazz,2006,90,0.485,0.735,0.091,24,30,1
2006-10-16,10600046,Grizzlies,Bulls,2006,78,0.433,0.528,0.125,16,28,0
2006-10-16,10600044,Hornets,Wizards,2006,91,0.447,0.571,0.214,18,28,0
2006-10-15,10600042,Raptors,Nets,2006,119,0.429,0.737,0.368,25,50,1
2006-10-15,10600041,Bulls,Thunder,2006,110,0.333,0.4,0.333,29,44,1
2006-10-15,10600043,Lakers,Suns,2006,91,0.321,0.363,0.3,25,39,0
2006-10-14,10600033,Hawks,Heat,2006,91,0.395,0.88,0.278,21,36,1
2006-10-14,10600034,76ers,Knicks,2006,100,0.384,0.763,0.357,21,50,0
2006-10-14,10600035,Pacers,Jazz,2006,84,0.371,0.755,0.125,13,31,0
2006-10-14,10600038,Cavaliers,Wizards,2006,89,0.455,0.688,0.5,23,44,0
2006-10-14,10600036,Grizzlies,Pistons,2006,101,0.481,0.697,0.571,21,36,1
2006-10-14,10600037,Spurs,Magic,2006,87,0.515,0.667,0.294,20,35,0
2006-10-14,10600040,Nuggets,Warriors,2006,115,0.427,0.789,0.333,24,47,0
2006-10-14,10600039,Bucks,Mavericks,2006,91,0.459,0.85,0.462,19,37,1
2006-10-13,10600027,Hornets,Bucks,2006,100,0.438,0.721,0.357,23,40,0
2006-10-13,10600030,Celtics,Cavaliers,2006,82,0.387,0.778,0.429,18,35,0
2006-10-13,10600031,Knicks,Nets,2006,111,0.47,0.721,0.154,23,49,1
2006-10-13,10600028,Pelicans,Magic,2006,85,0.478,0.76,0.222,21,32,0
2006-10-13,10600029,Timberwolves,Pistons,2006,96,0.551,0.692,0.182,23,38,0
2006-10-13,10600032,Rockets,Hawks,2006,107,0.493,0.679,0.424,22,44,1
2006-10-12,10600025,Mavericks,Kings,2006,90,0.397,0.824,0.267,17,43,0
2006-10-12,10600024,Lakers,Thunder,2006,104,0.344,0.361,0.333,29,29,1
2006-10-11,10600017,Raptors,Celtics,2006,118,0.444,0.816,0.25,27,38,1
2006-10-11,10600018,Pacers,Nets,2006,103,0.47,0.649,0.125,24,57,1
2006-10-11,10600019,Grizzlies,Hawks,2006,91,0.386,0.714,0.154,12,35,0
2006-10-11,10600020,Timberwolves,Bucks,2006,98,0.485,0.614,0.438,23,48,1
2006-10-11,10600022,Bulls,Wizards,2006,87,0.413,0.528,0.4,22,41,1
2006-10-11,10600021,Trail Blazers,Thunder,2006,89,0.444,0.739,0.444,18,35,0
2006-10-10,10600008,Hornets,Magic,2006,90,0.341,0.775,0.2,18,40,0
2006-10-10,10600015,76ers,Suns,2006,103,0.488,0.692,0.467,17,47,1
2006-10-10,10600009,Cavaliers,Celtics,2006,93,0.459,0.649,0.083,17,43,0
2006-10-10,10600010,Pelicans,Mavericks,2006,84,0.411,0.852,0.2,14,41,1
2006-10-10,10600013,Rockets,Grizzlies,2006,69,0.357,0.684,0.25,18,40,0
2006-10-10,10600014,Heat,Pistons,2006,64,0.315,0.867,0.294,17,38,0
2006-10-10,10600012,Lakers,Jazz,2006,94,0.508,0.571,0.533,25,38,1
2006-10-09,10600007,Wizards,Raptors,2006,88,0.438,0.704,0.313,15,48,0
2006-06-20,40500406,Mavericks,Heat,2005,92,0.37,0.826,0.227,16,50,0
2006-06-18,40500405,Heat,Mavericks,2005,101,0.449,0.653,0.412,14,33,1
2006-06-15,40500404,Heat,Mavericks,2005,98,0.515,0.639,0.368,19,48,1
2006-06-13,40500403,Heat,Mavericks,2005,98,0.487,0.588,0.286,13,49,1
2006-06-11,40500402,Mavericks,Heat,2005,99,0.486,0.821,0.421,23,46,1
2006-06-08,40500401,Mavericks,Heat,2005,90,0.444,0.769,0.333,18,43,1
2006-06-03,40500316,Suns,Mavericks,2005,93,0.5,0.75,0.353,18,36,0
2006-06-02,40500306,Heat,Pistons,2005,95,0.557,0.647,0.375,22,48,1
2006-06-01,40500315,Mavericks,Suns,2005,117,0.472,0.857,0.529,24,49,1
2006-05-31,40500305,Pistons,Heat,2005,91,0.429,0.885,0.133,19,42,1
2006-05-30,40500314,Suns,Mavericks,2005,106,0.544,0.619,0.467,21,37,1
2006-05-29,40500304,Heat,Pistons,2005,89,0.549,0.596,0.333,17,35,1
2006-05-28,40500313,Suns,Mavericks,2005,88,0.427,0.846,0.368,13,45,0
2006-05-27,40500303,Heat,Pistons,2005,98,0.582,0.72,0.222,11,40,1
2006-05-26,40500312,Mavericks,Suns,2005,105,0.475,0.694,0.364,17,48,1
2006-05-25,40500302,Pistons,Heat,2005,92,0.44,0.741,0.273,20,39,1
2006-05-24,40500311,Mavericks,Suns,2005,118,0.505,0.913,0.188,13,48,0
2006-05-23,40500301,Pistons,Heat,2005,86,0.378,0.864,0.238,16,33,0
2006-05-22,40500227,Spurs,Mavericks,2005,111,0.474,0.846,0.316,16,34,0
2006-05-22,40500237,Suns,Clippers,2005,127,0.6,0.842,0.556,32,32,1
2006-05-21,40500207,Pistons,Cavaliers,2005,79,0.426,0.563,0.231,11,48,1
2006-05-19,40500206,Cavaliers,Pistons,2005,82,0.448,0.833,0.167,17,42,0
2006-05-19,40500226,Mavericks,Spurs,2005,86,0.386,0.85,0.357,15,42,0
2006-05-18,40500236,Clippers,Suns,2005,118,0.615,0.87,0.4,28,48,1
2006-05-17,40500205,Pistons,Cavaliers,2005,84,0.427,0.643,0.2,16,47,0
2006-05-17,40500225,Spurs,Mavericks,2005,98,0.536,0.71,0.222,18,30,1
2006-05-16,40500215,Heat,Nets,2005,106,0.56,0.517,0.438,15,38,1
2006-05-16,40500235,Suns,Clippers,2005,125,0.458,0.762,0.379,29,50,1
2006-05-15,40500204,Cavaliers,Pistons,2005,74,0.426,0.647,0.455,13,36,1
2006-05-15,40500224,Mavericks,Spurs,2005,123,0.5,0.875,0.417,18,39,1
2006-05-14,40500214,Nets,Heat,2005,92,0.429,0.667,0.2,21,48,0
2006-05-14,40500234,Clippers,Suns,2005,114,0.488,0.862,0.313,26,55,1
2006-05-13,40500223,Mavericks,Spurs,2005,104,0.485,0.78,0.2,12,39,1
2006-05-13,40500203,Cavaliers,Pistons,2005,86,0.5,0.938,0.214,21,37,1
2006-05-12,40500213,Nets,Heat,2005,92,0.435,0.6,0.333,26,42,0
2006-05-12,40500233,Clippers,Suns,2005,91,0.422,0.7,0.538,23,47,0
2006-05-10,40500212,Heat,Nets,2005,111,0.527,0.71,0.55,22,38,1
2006-05-10,40500232,Suns,Clippers,2005,97,0.456,0.696,0.346,24,26,0
2006-05-09,40500202,Pistons,Cavaliers,2005,97,0.412,0.738,0.4,20,38,1
2006-05-09,40500222,Spurs,Mavericks,2005,91,0.455,0.73,0.308,11,34,0
2006-05-08,40500211,Heat,Nets,2005,88,0.391,0.698,0.182,11,42,0
2006-05-08,40500231,Suns,Clippers,2005,130,0.547,0.96,0.444,26,34,1
2006-05-07,40500221,Spurs,Mavericks,2005,87,0.413,0.733,0.231,11,40,1
2006-05-07,40500201,Pistons,Cavaliers,2005,113,0.519,0.778,0.682,23,40,1
2006-05-06,40500157,Suns,Lakers,2005,121,0.61,0.944,0.476,24,37,1
2006-05-05,40500136,Wizards,Cavaliers,2005,113,0.456,0.727,0.35,27,45,0
2006-05-05,40500146,Kings,Spurs,2005,83,0.412,0.767,0.25,14,39,0
2006-05-04,40500126,Pacers,Nets,2005,90,0.471,0.68,0.368,12,30,0
