GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2014-01-07,Bulls,Suns,2013,92,0.439,0.609,0.429,26,50,87,0.402,0.789,0.261,12,41,1
2014-01-07,Grizzlies,Spurs,2013,108,0.465,0.667,0.353,22,40,110,0.518,0.68,0.292,24,44,0
2014-01-07,Bucks,Warriors,2013,80,0.388,0.722,0.333,20,36,101,0.459,0.65,0.313,21,56,0
2014-01-07,Mavericks,Lakers,2013,110,0.533,0.6,0.294,32,40,97,0.42,0.692,0.355,21,46,1
2014-01-07,Nuggets,Celtics,2013,129,0.518,0.763,0.452,30,56,98,0.385,0.75,0.222,22,35,1
2014-01-07,Jazz,Thunder,2013,112,0.588,0.774,0.444,22,40,101,0.393,0.806,0.176,18,40,1
2014-01-07,Kings,Trail Blazers,2013,123,0.471,0.72,0.467,20,48,119,0.433,0.861,0.37,24,51,1
2014-01-06,76ers,Timberwolves,2013,95,0.475,0.688,0.444,26,40,126,0.46,0.783,0.615,28,53,0
2014-01-06,Nets,Hawks,2013,91,0.413,0.654,0.296,17,43,86,0.386,0.923,0.333,21,39,1
2014-01-06,Clippers,Magic,2013,101,0.422,0.833,0.355,30,51,81,0.357,0.667,0.368,15,50,1
2014-01-05,Pistons,Grizzlies,2013,84,0.407,0.5,0.235,23,43,112,0.467,0.818,0.533,31,59,0
2014-01-05,Cavaliers,Pacers,2013,78,0.342,0.9,0.3,14,49,82,0.364,0.818,0.333,17,42,0
2014-01-05,Heat,Raptors,2013,102,0.469,0.852,0.273,17,42,97,0.506,0.571,0.318,24,34,1
2014-01-05,Wizards,Warriors,2013,96,0.43,1,0.3,23,42,112,0.506,0.85,0.409,24,45,0
2014-01-05,Thunder,Celtics,2013,119,0.518,0.774,0.474,28,43,96,0.438,0.625,0.478,23,37,1
2014-01-05,Mavericks,Knicks,2013,80,0.41,0.556,0.231,13,34,92,0.487,0.813,0.385,20,47,0
2014-01-05,Lakers,Nuggets,2013,115,0.472,0.778,0.143,26,38,137,0.535,0.792,0.414,32,58,0
2014-01-04,Pacers,Pelicans,2013,99,0.47,0.737,0.318,20,45,82,0.456,0.654,0.333,15,33,1
2014-01-04,Magic,Heat,2013,94,0.413,0.833,0.308,16,41,110,0.541,0.774,0.375,23,40,0
2014-01-04,Nets,Cavaliers,2013,89,0.437,0.864,0.333,24,33,82,0.367,0.7,0.455,14,45,1
2014-01-04,Bulls,Hawks,2013,91,0.407,0.792,0.353,19,52,84,0.372,0.857,0.286,21,43,1
2014-01-04,Timberwolves,Thunder,2013,111,0.457,0.621,0.35,25,40,115,0.482,0.964,0.333,22,45,0
2014-01-04,Spurs,Clippers,2013,116,0.556,0.75,0.222,34,42,92,0.468,0.714,0.2,21,33,1
2014-01-04,Suns,Bucks,2013,116,0.482,0.88,0.444,20,36,100,0.544,0.8,0.476,18,36,1
2014-01-04,Trail Blazers,76ers,2013,99,0.364,0.8,0.136,26,59,101,0.455,0.708,0.286,18,43,0
2014-01-04,Kings,Hornets,2013,103,0.457,0.684,0.353,17,52,113,0.542,0.609,0.6,22,38,0
2014-01-03,Wizards,Raptors,2013,88,0.415,0.941,0.333,19,42,101,0.506,0.769,0.5,29,33,0
2014-01-03,Hawks,Warriors,2013,100,0.463,0.842,0.323,23,41,101,0.448,0.68,0.222,30,47,0
2014-01-03,Celtics,Pelicans,2013,92,0.348,0.821,0.241,22,49,95,0.494,0.773,0.333,23,45,0
2014-01-03,Rockets,Knicks,2013,102,0.459,0.857,0.385,16,44,100,0.416,0.708,0.375,20,44,1
2014-01-03,Mavericks,Clippers,2013,112,0.511,0.714,0.429,29,39,119,0.488,0.789,0.391,21,46,0
2014-01-03,Nuggets,Grizzlies,2013,111,0.538,0.762,0.409,27,41,108,0.487,0.763,0.417,23,35,1
2014-01-03,Lakers,Jazz,2013,110,0.519,0.762,0.417,33,46,99,0.442,0.652,0.308,28,41,1
2014-01-02,Cavaliers,Magic,2013,87,0.344,0.708,0.211,22,59,81,0.381,0.556,0.28,21,49,1
2014-01-02,Heat,Warriors,2013,114,0.513,0.839,0.444,20,31,123,0.561,0.842,0.517,29,40,0
2014-01-02,Bulls,Celtics,2013,94,0.417,0.786,0.133,26,41,82,0.395,0.696,0.167,15,48,1
2014-01-02,Thunder,Nets,2013,93,0.5,0.842,0.409,20,33,95,0.443,0.774,0.375,16,34,0
2014-01-02,Spurs,Knicks,2013,101,0.481,0.684,0.438,29,34,105,0.513,0.9,0.529,19,40,0
2014-01-02,Suns,Grizzlies,2013,91,0.411,0.563,0.267,18,40,99,0.478,0.571,0.214,20,59,0
2014-01-02,Jazz,Bucks,2013,96,0.444,1,0.438,15,43,87,0.474,0.786,0.182,21,34,1
2014-01-02,Trail Blazers,Hornets,2013,134,0.581,0.714,0.636,34,52,104,0.43,0.806,0.438,15,30,1
2014-01-02,Kings,76ers,2013,104,0.422,0.73,0.304,14,51,113,0.467,0.774,0.263,23,47,0
2014-01-01,Wizards,Mavericks,2013,78,0.375,0.7,0.208,17,46,87,0.385,0.913,0.25,18,44,0
2014-01-01,Raptors,Pacers,2013,95,0.436,0.87,0.368,27,39,82,0.432,0.65,0.357,16,36,1
2014-01-01,Timberwolves,Pelicans,2013,124,0.557,0.8,0.364,26,37,112,0.517,0.727,0.3,20,37,1
2014-01-01,Nuggets,76ers,2013,102,0.396,0.714,0.2,23,48,114,0.467,0.679,0.391,23,53,0
2014-01-01,Clippers,Hornets,2013,112,0.553,0.7,0.324,36,44,85,0.382,0.955,0.286,19,38,1
2013-12-31,Celtics,Hawks,2013,91,0.417,0.941,0.25,28,47,92,0.363,0.84,0.172,21,51,0
2013-12-31,Pacers,Cavaliers,2013,91,0.442,0.818,0.2,22,41,76,0.363,0.739,0.083,15,48,1
2013-12-31,Magic,Warriors,2013,81,0.382,0.615,0.263,19,37,94,0.482,0.6,0.222,21,56,0
2013-12-31,Rockets,Kings,2013,106,0.481,0.636,0.25,16,43,110,0.494,0.826,0.318,22,39,0
2013-12-31,Spurs,Nets,2013,113,0.513,0.857,0.45,27,47,92,0.44,0.867,0.333,24,34,1
2013-12-31,Bulls,Raptors,2013,79,0.366,0.81,0.222,17,45,85,0.42,0.742,0.286,16,44,0
2013-12-31,Thunder,Trail Blazers,2013,94,0.439,0.731,0.214,15,52,98,0.396,0.857,0.242,26,43,0
2013-12-31,Lakers,Bucks,2013,79,0.358,0.778,0.292,18,39,94,0.44,0.571,0.261,17,51,0
2013-12-30,Pistons,Wizards,2013,99,0.439,0.6,0.3,26,43,106,0.5,0.778,0.368,25,42,0
2013-12-30,Grizzlies,Bulls,2013,91,0.449,0.75,0,19,37,95,0.431,0.786,0.4,16,37,0
2013-12-30,Timberwolves,Mavericks,2013,98,0.456,0.87,0.261,22,46,100,0.477,0.857,0.25,33,39,0
2013-12-30,Pelicans,Trail Blazers,2013,110,0.539,0.8,0.182,19,47,108,0.443,0.75,0.375,25,38,1
2013-12-30,Nuggets,Heat,2013,94,0.469,0.909,0.4,23,37,97,0.507,0.643,0.478,23,31,0
2013-12-30,Jazz,Hornets,2013,83,0.425,0.778,0.381,17,46,80,0.369,0.733,0.5,13,45,1
2013-12-30,Clippers,Suns,2013,88,0.365,0.731,0.35,17,48,107,0.482,0.591,0.387,26,45,0
2013-12-29,Cavaliers,Warriors,2013,104,0.413,0.857,0.625,21,44,108,0.442,0.737,0.303,30,52,0
2013-12-29,Magic,Hawks,2013,109,0.554,0.792,0.381,30,40,102,0.444,0.714,0.385,20,36,1
2013-12-29,Thunder,Rockets,2013,117,0.573,0.813,0.455,28,49,86,0.365,0.548,0.25,8,38,1
2013-12-29,Spurs,Kings,2013,112,0.468,0.842,0.333,29,44,104,0.451,0.75,0.5,20,51,1
2013-12-29,Lakers,76ers,2013,104,0.369,0.882,0.324,20,55,111,0.411,0.818,0.25,24,49,0
2013-12-28,Celtics,Cavaliers,2013,103,0.458,0.72,0.36,22,43,100,0.468,0.708,0.5,17,40,1
2013-12-28,Pacers,Nets,2013,105,0.535,0.84,0.421,28,41,91,0.468,0.688,0.381,13,28,1
2013-12-28,Raptors,Knicks,2013,115,0.45,0.824,0.469,23,45,100,0.488,0.75,0.333,23,37,1
2013-12-28,Wizards,Pistons,2013,106,0.5,0.647,0.474,34,46,82,0.403,0.765,0.333,20,38,1
2013-12-28,Hawks,Hornets,2013,118,0.407,0.824,0.41,29,52,116,0.433,0.727,0.385,26,55,1
2013-12-28,Bulls,Mavericks,2013,83,0.432,0.842,0.176,22,34,105,0.526,0.909,0.5,26,39,0
2013-12-28,Rockets,Pelicans,2013,107,0.494,0.781,0.231,19,47,98,0.441,0.75,0.455,28,42,1
2013-12-28,Grizzlies,Nuggets,2013,120,0.516,0.72,0.421,26,46,99,0.471,0.821,0.455,17,25,1
2013-12-28,Bucks,Timberwolves,2013,95,0.449,0.588,0.227,25,43,117,0.478,0.69,0.458,33,52,0
2013-12-28,Suns,76ers,2013,115,0.463,0.783,0.273,24,57,101,0.389,0.727,0.379,19,49,1
2013-12-28,Trail Blazers,Heat,2013,107,0.506,0.857,0.423,32,41,108,0.511,0.909,0.571,24,36,0
2013-12-28,Clippers,Jazz,2013,98,0.455,0.781,0.214,20,41,90,0.421,0.905,0.368,24,45,1
2013-12-27,Hornets,Thunder,2013,85,0.375,0.8,0.391,20,43,89,0.413,0.625,0.32,19,48,0
2013-12-27,Magic,Pistons,2013,109,0.529,0.652,0.286,26,49,92,0.411,0.5,0.278,16,48,1
2013-12-27,Nets,Bucks,2013,104,0.43,0.75,0.462,22,49,93,0.375,0.72,0.281,20,43,1
2013-12-27,Knicks,Raptors,2013,83,0.38,0.619,0.526,19,42,95,0.425,0.697,0.357,21,50,0
2013-12-27,Timberwolves,Wizards,2013,120,0.494,0.816,0.333,20,44,98,0.458,0.824,0.381,18,35,1
2013-12-27,Pelicans,Nuggets,2013,105,0.472,0.667,0.458,28,53,89,0.402,0.708,0.261,19,42,1
2013-12-27,Jazz,Lakers,2013,105,0.455,0.8,0.391,25,43,103,0.5,0.696,0.304,16,37,1
2013-12-27,Kings,Heat,2013,108,0.494,0.84,0.25,23,51,103,0.442,0.762,0.344,23,35,1
2013-12-27,Warriors,Suns,2013,115,0.529,0.708,0.4,32,56,86,0.36,0.783,0.174,12,41,1
2013-12-26,Cavaliers,Hawks,2013,125,0.521,0.731,0.381,22,45,127,0.495,0.737,0.324,33,42,0
2013-12-26,Rockets,Grizzlies,2013,100,0.437,0.825,0.208,17,41,92,0.409,0.55,0.278,20,49,1
2013-12-26,Mavericks,Spurs,2013,107,0.459,0.774,0.294,18,41,116,0.493,0.833,0.438,22,46,0
2013-12-26,Trail Blazers,Clippers,2013,116,0.438,0.864,0.361,29,60,112,0.445,0.5,0.4,24,48,1
2013-12-25,Nets,Bulls,2013,78,0.352,0.742,0.294,11,39,95,0.486,0.9,0.294,20,45,0
2013-12-25,Knicks,Thunder,2013,94,0.422,0.632,0.261,23,42,123,0.536,0.769,0.542,32,46,0
2013-12-25,Lakers,Heat,2013,95,0.418,0.577,0.389,15,47,101,0.513,0.588,0.333,29,43,0
2013-12-25,Spurs,Rockets,2013,98,0.407,0.826,0.25,18,46,111,0.523,0.5,0.5,28,50,0
2013-12-25,Warriors,Clippers,2013,105,0.421,0.682,0.417,27,49,103,0.494,0.826,0.222,22,38,1
2013-12-23,Hornets,Bucks,2013,111,0.434,0.75,0.588,30,43,110,0.433,0.941,0.357,29,51,1
2013-12-23,Cavaliers,Pistons,2013,92,0.386,0.667,0.286,20,39,115,0.479,0.722,0.417,27,50,0
2013-12-23,Magic,Knicks,2013,98,0.416,0.727,0.32,24,44,103,0.453,0.789,0.476,19,47,0
2013-12-23,Nets,Pacers,2013,86,0.382,0.88,0.231,21,36,103,0.458,0.947,0.321,16,46,0
2013-12-23,Heat,Hawks,2013,121,0.505,0.655,0.345,20,44,119,0.484,0.737,0.5,29,46,1
2013-12-23,Rockets,Mavericks,2013,104,0.543,0.724,0.368,23,36,111,0.506,0.87,0.5,23,33,0
2013-12-23,Grizzlies,Jazz,2013,104,0.47,0.75,0.55,24,40,94,0.467,0.867,0.458,24,38,1
2013-12-23,Spurs,Raptors,2013,112,0.451,0.778,0.391,27,50,99,0.457,0.72,0.333,21,40,1
2013-12-23,Nuggets,Warriors,2013,81,0.383,0.762,0.231,16,47,89,0.429,0.556,0.438,17,42,0
2013-12-23,Suns,Lakers,2013,117,0.467,0.76,0.438,24,62,90,0.37,0.649,0.3,12,39,1
2013-12-23,Kings,Pelicans,2013,100,0.419,0.738,0.412,15,43,113,0.494,0.852,0.471,28,45,0
2013-12-22,Pacers,Celtics,2013,106,0.494,0.682,0.474,28,53,79,0.381,0.692,0.429,16,41,1
2013-12-22,Thunder,Raptors,2013,98,0.368,0.972,0.304,17,47,104,0.396,0.828,0.4,22,42,0
2013-12-22,Clippers,Timberwolves,2013,120,0.474,0.778,0.241,24,45,116,0.469,0.741,0.273,27,54,1
2013-12-21,Knicks,Grizzlies,2013,87,0.418,0.652,0.273,21,29,95,0.476,0.842,0.111,17,56,0
2013-12-21,Celtics,Wizards,2013,99,0.483,0.611,0.2,25,40,106,0.471,0.727,0.381,24,47,0
2013-12-21,Magic,Kings,2013,100,0.476,0.609,0.4,17,42,105,0.494,0.652,0.522,17,44,0
2013-12-21,Hornets,Jazz,2013,85,0.434,0.688,0.167,16,50,88,0.386,0.778,0.476,19,44,0
2013-12-21,Pistons,Rockets,2013,97,0.449,0.615,0.083,22,37,114,0.557,0.739,0.391,33,45,0
2013-12-21,Bulls,Cavaliers,2013,100,0.536,0.667,0.667,27,49,84,0.4,0.889,0.222,21,36,1
2013-12-21,Bucks,76ers,2013,116,0.524,0.92,0.28,23,43,106,0.409,0.909,0.435,25,44,1
2013-12-21,Spurs,Thunder,2013,100,0.427,0.808,0.474,25,37,113,0.489,0.833,0.444,22,48,0
2013-12-21,Suns,Mavericks,2013,123,0.512,0.909,0.5,19,45,108,0.484,0.739,0.176,25,36,1
2013-12-21,Trail Blazers,Pelicans,2013,110,0.439,0.889,0.276,23,45,107,0.468,0.684,0.353,22,48,1
2013-12-21,Warriors,Lakers,2013,102,0.388,0.737,0.387,19,55,83,0.325,0.818,0.2,11,50,1
2013-12-21,Clippers,Nuggets,2013,112,0.453,0.677,0.394,26,46,91,0.352,0.793,0.2,16,50,1
2013-12-20,76ers,Nets,2013,121,0.51,0.667,0.31,36,49,120,0.494,0.7,0.455,36,36,1
2013-12-20,Hawks,Jazz,2013,118,0.523,0.75,0.385,32,46,85,0.372,0.8,0.167,21,49,1
2013-12-20,Cavaliers,Bucks,2013,114,0.39,0.926,0.393,18,56,111,0.4,0.84,0.345,22,52,1
2013-12-20,Pistons,Hornets,2013,106,0.467,0.588,0.522,18,44,116,0.524,0.893,0.3,19,43,0
2013-12-20,Heat,Kings,2013,122,0.614,0.714,0.435,32,39,103,0.581,0.417,0.318,25,32,1
2013-12-20,Pacers,Rockets,2013,114,0.531,0.727,0.462,29,50,81,0.381,0.542,0.182,10,36,1
2013-12-20,Mavericks,Raptors,2013,108,0.505,0.6,0.476,31,45,109,0.462,0.778,0.524,17,46,0
2013-12-20,Nuggets,Suns,2013,99,0.412,0.862,0.235,18,53,103,0.398,0.677,0.353,19,44,0
2013-12-20,Lakers,Timberwolves,2013,104,0.538,0.867,0.368,27,43,91,0.347,0.8,0.227,21,49,1
2013-12-19,Thunder,Bulls,2013,107,0.512,0.857,0.6,26,43,95,0.377,0.744,0.276,20,40,1
2013-12-19,Warriors,Spurs,2013,102,0.467,0.909,0.258,26,47,104,0.449,0.684,0.407,21,39,0
2013-12-18,Heat,Pacers,2013,97,0.481,0.818,0.238,21,37,94,0.438,0.893,0.357,13,36,1
2013-12-18,Magic,Jazz,2013,82,0.326,0.95,0.467,12,48,86,0.402,0.8,0.381,19,47,0
2013-12-18,Raptors,Hornets,2013,102,0.427,0.7,0.231,22,50,104,0.457,0.647,0.533,18,40,0
2013-12-18,Hawks,Kings,2013,124,0.58,0.833,0.6,38,44,107,0.476,0.84,0.4,25,33,1
2013-12-18,Celtics,Pistons,2013,106,0.494,0.909,0.333,22,41,107,0.466,0.75,0.37,22,36,0
2013-12-18,Nets,Wizards,2013,107,0.527,0.833,0.429,28,31,113,0.432,0.833,0.6,19,51,0
2013-12-18,Bucks,Knicks,2013,101,0.415,0.714,0.364,13,54,107,0.376,0.737,0.415,26,51,0
2013-12-18,Timberwolves,Trail Blazers,2013,120,0.495,0.808,0.368,27,53,109,0.426,0.789,0.35,19,45,1
2013-12-18,Mavericks,Grizzlies,2013,105,0.548,0.87,0.333,25,42,91,0.398,0.643,0.444,23,43,1
2013-12-18,Suns,Spurs,2013,101,0.463,0.75,0.467,16,42,108,0.471,0.792,0.389,23,46,0
2013-12-18,Rockets,Bulls,2013,109,0.537,0.813,0.364,23,37,94,0.481,0.565,0.417,26,33,1
2013-12-18,Clippers,Pelicans,2013,108,0.423,0.861,0.379,25,49,95,0.398,0.7,0.35,26,55,1
2013-12-17,Hornets,Kings,2013,95,0.449,0.708,0.471,26,42,87,0.375,0.821,0.267,18,42,1
2013-12-17,Cavaliers,Trail Blazers,2013,116,0.471,0.688,0.529,26,44,119,0.446,0.88,0.455,26,56,0
2013-12-17,Grizzlies,Lakers,2013,92,0.407,0.765,0.313,20,49,96,0.493,0.789,0.318,16,37,0
2013-12-17,Nuggets,Thunder,2013,93,0.414,0.727,0.263,25,43,105,0.489,0.7,0.227,19,53,0
2013-12-17,Warriors,Pelicans,2013,104,0.451,0.708,0.25,25,58,93,0.375,0.733,0.278,22,44,1
2013-12-16,Pacers,Pistons,2013,96,0.432,0.741,0.353,18,40,101,0.432,0.643,0.35,14,55,0
2013-12-16,Hawks,Lakers,2013,114,0.489,0.867,0.407,34,44,100,0.476,0.81,0.238,18,43,1
2013-12-16,Celtics,Timberwolves,2013,101,0.442,0.783,0.333,19,50,97,0.378,0.577,0.276,22,51,1
2013-12-16,Nets,76ers,2013,130,0.603,0.577,0.6,35,42,94,0.411,0.6,0.267,21,39,1
2013-12-16,Heat,Jazz,2013,117,0.634,0.808,0.4,28,41,94,0.464,0.647,0.278,17,33,1
2013-12-16,Knicks,Wizards,2013,101,0.418,0.774,0.367,21,35,102,0.542,0.765,0.611,21,41,0
2013-12-16,Bulls,Magic,2013,82,0.346,0.808,0.278,19,45,83,0.398,0.75,0.417,21,54,0
2013-12-16,Clippers,Spurs,2013,115,0.513,0.743,0.478,19,43,92,0.487,0.571,0.333,20,36,1
2013-12-15,Kings,Rockets,2013,106,0.481,0.833,0.231,17,43,91,0.413,0.579,0.259,15,42,1
2013-12-15,Grizzlies,Timberwolves,2013,93,0.446,0.7,0.333,17,47,101,0.443,0.76,0.462,22,44,0
2013-12-15,Pistons,Trail Blazers,2013,109,0.468,0.667,0.2,19,53,111,0.414,0.846,0.269,24,47,0
2013-12-15,Thunder,Magic,2013,101,0.448,0.9,0.263,23,45,98,0.451,0.654,0.292,19,45,1
2013-12-15,Nuggets,Pelicans,2013,102,0.435,0.75,0.292,23,51,93,0.435,0.632,0.292,23,32,1
2013-12-15,Suns,Warriors,2013,106,0.443,0.676,0.481,17,45,102,0.425,0.697,0.5,19,50,1
2013-12-14,Hornets,Lakers,2013,85,0.438,0.625,0.154,22,46,88,0.39,0.913,0.35,19,40,0
2013-12-14,Wizards,Clippers,2013,97,0.494,0.7,0.214,21,33,113,0.565,0.839,0.429,27,34,0
2013-12-14,Heat,Cavaliers,2013,114,0.553,0.733,0.381,24,40,107,0.464,0.76,0.345,18,39,1
2013-12-14,Knicks,Hawks,2013,111,0.506,0.833,0.421,19,32,106,0.606,1,0.469,22,34,1
2013-12-14,Bulls,Raptors,2013,77,0.36,0.75,0.333,19,41,99,0.482,0.778,0.333,26,43,0
2013-12-14,76ers,Trail Blazers,2013,105,0.448,0.692,0.6,26,33,139,0.559,0.7,0.568,41,46,0
2013-12-14,Mavericks,Bucks,2013,106,0.477,0.667,0.417,25,45,93,0.444,0.842,0.294,15,42,1
2013-12-14,Jazz,Spurs,2013,84,0.393,0.727,0.3,17,42,100,0.466,0.833,0.4,24,55,0
2013-12-13,Pacers,Hornets,2013,99,0.474,0.76,0.381,19,44,94,0.47,0.706,0.333,19,38,1
2013-12-13,Magic,Cavaliers,2013,100,0.435,0.938,0.367,22,45,109,0.483,0.85,0.381,18,44,0
2013-12-13,Raptors,76ers,2013,108,0.476,0.833,0.4,24,47,100,0.44,0.81,0.391,19,42,1
2013-12-13,Hawks,Wizards,2013,101,0.427,0.75,0.333,27,46,99,0.42,0.611,0.286,26,60,1
2013-12-13,Celtics,Knicks,2013,90,0.485,0.68,0.333,17,42,86,0.4,0.895,0.238,20,38,1
2013-12-13,Pistons,Nets,2013,103,0.47,0.71,0.3,23,43,99,0.456,0.75,0.522,24,38,1
2013-12-13,Pelicans,Grizzlies,2013,104,0.513,0.85,0.409,22,31,98,0.5,0.706,0.4,24,42,1
2013-12-13,Thunder,Lakers,2013,122,0.475,0.87,0.32,34,59,97,0.414,0.581,0.28,26,41,1
2013-12-13,Bucks,Bulls,2013,90,0.446,0.8,0.4,18,38,91,0.42,0.842,0.292,26,44,0
2013-12-13,Spurs,Timberwolves,2013,117,0.552,0.846,0.455,32,42,110,0.432,0.885,0.478,22,41,1
2013-12-13,Nuggets,Jazz,2013,93,0.424,0.583,0.333,22,46,103,0.452,0.95,0.381,24,44,0
2013-12-13,Suns,Kings,2013,116,0.494,0.759,0.5,20,43,107,0.437,0.862,0.316,12,43,1
2013-12-13,Warriors,Rockets,2013,112,0.478,0.833,0.273,22,56,116,0.494,0.743,0.414,20,32,0
2013-12-12,Nets,Clippers,2013,102,0.446,0.933,0.4,18,42,93,0.371,0.673,0.25,15,43,1
2013-12-12,Trail Blazers,Rockets,2013,111,0.438,0.833,0.296,22,52,104,0.426,0.792,0.25,16,48,1
2013-12-11,Hornets,Magic,2013,83,0.369,0.944,0.235,23,41,92,0.422,1,0.368,18,52,0
2013-12-11,Celtics,Clippers,2013,88,0.413,0.842,0.353,20,40,96,0.447,0.647,0.353,20,37,0
2013-12-11,Grizzlies,Thunder,2013,100,0.42,0.765,0.4,17,33,116,0.563,0.818,0.5,22,42,0
2013-12-11,Bucks,Spurs,2013,77,0.345,0.739,0.133,16,37,109,0.523,0.765,0.235,25,52,0
2013-12-11,Timberwolves,76ers,2013,106,0.385,0.862,0.35,23,45,99,0.527,0.857,0.45,22,37,1
2013-12-11,Pelicans,Pistons,2013,111,0.452,0.813,0.391,23,51,106,0.438,0.63,0.238,17,43,1
2013-12-11,Knicks,Bulls,2013,83,0.408,0.842,0.263,17,39,78,0.333,0.828,0.286,12,48,1
2013-12-11,Kings,Jazz,2013,101,0.449,0.818,0.308,13,40,122,0.539,0.867,0.565,35,39,0
2013-12-11,Warriors,Mavericks,2013,95,0.43,0.6,0.429,20,50,93,0.42,0.786,0.348,24,43,1
2013-12-10,Cavaliers,Knicks,2013,109,0.568,0.727,0.474,25,38,94,0.46,0.8,0.323,27,31,1
2013-12-10,Pacers,Heat,2013,90,0.507,0.68,0.333,22,43,84,0.429,0.7,0.19,20,33,1
2013-12-10,Raptors,Spurs,2013,103,0.458,0.895,0.435,23,38,116,0.549,0.813,0.565,30,36,0
2013-12-10,Hawks,Thunder,2013,92,0.356,0.778,0.346,24,45,101,0.442,0.75,0.222,27,54,0
2013-12-10,Nets,Celtics,2013,104,0.557,0.821,0.25,19,42,96,0.438,0.714,0.5,14,35,1
2013-12-10,Pistons,Timberwolves,2013,94,0.47,0.5,0.286,22,39,121,0.482,0.848,0.458,31,46,0
2013-12-10,Bulls,Bucks,2013,74,0.373,0.643,0.2,21,42,78,0.4,0.8,0.182,14,39,0
2013-12-10,Lakers,Suns,2013,108,0.488,0.781,0.263,22,33,114,0.518,0.905,0.304,24,43,0
2013-12-09,Hornets,Warriors,2013,115,0.457,0.793,0.5,22,46,111,0.456,0.818,0.297,20,53,1
2013-12-09,76ers,Clippers,2013,83,0.359,0.737,0.143,26,50,94,0.427,0.655,0.185,20,49,0
2013-12-09,Wizards,Nuggets,2013,74,0.36,0.556,0.208,18,46,75,0.411,0.571,0.333,19,48,0
2013-12-09,Grizzlies,Magic,2013,94,0.419,0.706,0.588,23,52,85,0.4,0.95,0.273,12,35,1
2013-12-09,Jazz,Trail Blazers,2013,94,0.439,0.913,0.143,13,43,105,0.471,0.95,0.316,23,44,0
2013-12-09,Kings,Mavericks,2013,112,0.469,0.794,0.36,23,51,97,0.389,0.9,0.185,22,39,1
2013-12-08,Knicks,Celtics,2013,73,0.342,0.739,0.375,13,26,114,0.542,0.815,0.56,22,46,0
2013-12-08,Pistons,Heat,2013,95,0.424,0.727,0.35,17,43,110,0.556,0.905,0.393,26,34,0
2013-12-08,Rockets,Magic,2013,98,0.421,0.571,0.303,22,60,88,0.344,0.571,0.276,14,43,1
2013-12-08,Thunder,Pacers,2013,118,0.61,0.95,0.385,27,46,94,0.4,0.905,0.333,13,29,1
2013-12-08,Lakers,Raptors,2013,94,0.43,0.85,0.321,22,40,106,0.488,0.88,0.154,19,38,0
2013-12-07,76ers,Nuggets,2013,92,0.455,0.643,0.188,19,38,103,0.422,0.765,0.318,21,52,0
2013-12-07,Cavaliers,Clippers,2013,88,0.373,0.733,0.286,18,60,82,0.322,0.731,0.2,24,45,1
2013-12-07,Bulls,Pistons,2013,75,0.333,0.8,0.167,17,44,92,0.425,0.8,0.632,15,51,0
2013-12-07,Grizzlies,Warriors,2013,82,0.365,0.818,0.2,13,40,108,0.5,0.857,0.444,24,47,0
2013-12-07,Timberwolves,Heat,2013,82,0.293,0.744,0.227,13,45,103,0.551,0.684,0.222,23,44,0
2013-12-07,Bucks,Nets,2013,82,0.411,0.682,0.35,20,36,90,0.459,0.739,0.278,16,41,0
2013-12-07,Spurs,Pacers,2013,100,0.451,0.833,0.5,24,34,111,0.535,0.929,0.474,22,41,0
2013-12-07,Jazz,Kings,2013,102,0.404,0.733,0.421,20,50,112,0.415,0.816,0.2,26,49,0
2013-12-07,Trail Blazers,Mavericks,2013,106,0.448,0.792,0.3,22,50,108,0.529,0.727,0.5,26,36,0
2013-12-06,Hornets,76ers,2013,105,0.462,0.68,0.19,29,48,88,0.402,0.615,0.222,21,50,1
2013-12-06,Wizards,Bucks,2013,105,0.398,0.756,0.296,22,46,109,0.457,0.731,0.3,24,48,0
2013-12-06,Hawks,Cavaliers,2013,108,0.516,0.545,0.348,31,50,89,0.404,0.471,0.25,19,47,1
2013-12-06,Celtics,Nuggets,2013,106,0.518,0.778,0.3,25,37,98,0.442,0.828,0.353,11,42,1
2013-12-06,Knicks,Magic,2013,121,0.53,0.842,0.5,25,45,83,0.429,0.65,0.4,19,31,1
2013-12-06,Rockets,Warriors,2013,105,0.446,0.641,0.214,15,52,83,0.355,0.794,0.125,10,43,1
2013-12-06,Pelicans,Thunder,2013,95,0.375,0.765,0.188,19,49,109,0.506,0.8,0.333,20,41,0
2013-12-06,Suns,Raptors,2013,106,0.451,0.719,0.391,16,53,97,0.402,0.88,0.263,15,36,1
2013-12-06,Trail Blazers,Jazz,2013,130,0.554,0.875,0.739,26,50,98,0.419,0.842,0.364,17,39,1
2013-12-06,Kings,Lakers,2013,100,0.43,0.727,0.455,25,51,106,0.477,0.667,0.375,24,36,0
2013-12-05,Nets,Knicks,2013,83,0.397,0.677,0.25,11,35,113,0.571,0.818,0.593,24,30,0
2013-12-05,Grizzlies,Clippers,2013,81,0.377,0.769,0.231,16,38,101,0.475,0.778,0.55,22,40,0
